lat,lon,year,AGB,NDVI,soil_clay,soil_sand,soil_silt,groundwater_depth,total_precipitation,peatland_fraction,elevation,clay,sand,silt,elev,peat,annual_precip,rzm,elevation_peat,precip_clay_interaction,Hydraulic_Stress,clay_median,sand_median,silt_median,elev_median,peat_median,clay_median.1,sand_median.1,silt_median.1,elev_median.1,peat_median.1,clay_median.2,sand_median.2,silt_median.2,elev_median.2,peat_median.2,clay_median,sand_median,silt_median,elev_median,peat_median
-2.708333333,112.4583333,2006,76.02999744,0.2552438378334045,369.0,257.0,375.0,243.06741333007807,2577.8548871278763,8.67435134514654,29.0,369,257,375,29,8.67435134514654,2006,2006,251.55618900924966,740214,0.9995017438963627,"{'_idx': 125, 'median': 369, 'year': 2006}","{'_idx': 125, 'median': 257, 'year': 2006}","{'_idx': 125, 'median': 375, 'year': 2006}","{'_idx': 125, 'median': 29, 'year': 2006}","{'_idx': 125, 'median': 8.67435134514654, 'year': 2006}","{'_idx': 125, 'median': 369, 'year': 2006}","{'_idx': 125, 'median': 257, 'year': 2006}","{'_idx': 125, 'median': 375, 'year': 2006}","{'_idx': 125, 'median': 29, 'year': 2006}","{'_idx': 125, 'median': 8.67435134514654, 'year': 2006}","{'_idx': 125, 'median': 369, 'year': 2006}","{'_idx': 125, 'median': 257, 'year': 2006}","{'_idx': 125, 'median': 375, 'year': 2006}","{'_idx': 125, 'median': 29, 'year': 2006}","{'_idx': 125, 'median': 8.67435134514654, 'year': 2006}","{'_idx': 125, 'median': 369, 'year': 2006}","{'_idx': 125, 'median': 257, 'year': 2006}","{'_idx': 125, 'median': 375, 'year': 2006}","{'_idx': 125, 'median': 29, 'year': 2006}","{'_idx': 125, 'median': 8.67435134514654, 'year': 2006}"
-2.708333333,112.4583333,2007,47.65750018,0.61270541,369.0,257.0,375.0,264.4679260253906,3126.485363006592,8.67435134514654,29.0,369,257,375,29,8.67435134514654,2007,2007,251.55618900924966,740583,0.9995019920318725,"{'_idx': 126, 'median': 369, 'year': 2007}","{'_idx': 126, 'median': 257, 'year': 2007}","{'_idx': 126, 'median': 375, 'year': 2007}","{'_idx': 126, 'median': 29, 'year': 2007}","{'_idx': 126, 'median': 8.67435134514654, 'year': 2007}","{'_idx': 126, 'median': 369, 'year': 2007}","{'_idx': 126, 'median': 257, 'year': 2007}","{'_idx': 126, 'median': 375, 'year': 2007}","{'_idx': 126, 'median': 29, 'year': 2007}","{'_idx': 126, 'median': 8.67435134514654, 'year': 2007}","{'_idx': 126, 'median': 369, 'year': 2007}","{'_idx': 126, 'median': 257, 'year': 2007}","{'_idx': 126, 'median': 375, 'year': 2007}","{'_idx': 126, 'median': 29, 'year': 2007}","{'_idx': 126, 'median': 8.67435134514654, 'year': 2007}","{'_idx': 126, 'median': 369, 'year': 2007}","{'_idx': 126, 'median': 257, 'year': 2007}","{'_idx': 126, 'median': 375, 'year': 2007}","{'_idx': 126, 'median': 29, 'year': 2007}","{'_idx': 126, 'median': 8.67435134514654, 'year': 2007}"
-2.708333333,112.4583333,2008,70.39749426,0.5796982645988464,369.0,257.0,375.0,269.7929992675781,3457.283644199372,8.67435134514654,29.0,369,257,375,29,8.67435134514654,2008,2008,251.55618900924966,740952,0.9995022399203584,"{'_idx': 127, 'median': 369, 'year': 2008}","{'_idx': 127, 'median': 257, 'year': 2008}","{'_idx': 127, 'median': 375, 'year': 2008}","{'_idx': 127, 'median': 29, 'year': 2008}","{'_idx': 127, 'median': 8.67435134514654, 'year': 2008}","{'_idx': 127, 'median': 369, 'year': 2008}","{'_idx': 127, 'median': 257, 'year': 2008}","{'_idx': 127, 'median': 375, 'year': 2008}","{'_idx': 127, 'median': 29, 'year': 2008}","{'_idx': 127, 'median': 8.67435134514654, 'year': 2008}","{'_idx': 127, 'median': 369, 'year': 2008}","{'_idx': 127, 'median': 257, 'year': 2008}","{'_idx': 127, 'median': 375, 'year': 2008}","{'_idx': 127, 'median': 29, 'year': 2008}","{'_idx': 127, 'median': 8.67435134514654, 'year': 2008}","{'_idx': 127, 'median': 369, 'year': 2008}","{'_idx': 127, 'median': 257, 'year': 2008}","{'_idx': 127, 'median': 375, 'year': 2008}","{'_idx': 127, 'median': 29, 'year': 2008}","{'_idx': 127, 'median': 8.67435134514654, 'year': 2008}"
-2.708333333,112.4583333,2009,78.91250086,0.6471932530403137,369.0,257.0,375.0,240.49420166015625,2727.2328672409058,8.67435134514654,29.0,369,257,375,29,8.67435134514654,2009,2009,251.55618900924966,741321,0.9995024875621891,"{'_idx': 128, 'median': 369, 'year': 2009}","{'_idx': 128, 'median': 257, 'year': 2009}","{'_idx': 128, 'median': 375, 'year': 2009}","{'_idx': 128, 'median': 29, 'year': 2009}","{'_idx': 128, 'median': 8.67435134514654, 'year': 2009}","{'_idx': 128, 'median': 369, 'year': 2009}","{'_idx': 128, 'median': 257, 'year': 2009}","{'_idx': 128, 'median': 375, 'year': 2009}","{'_idx': 128, 'median': 29, 'year': 2009}","{'_idx': 128, 'median': 8.67435134514654, 'year': 2009}","{'_idx': 128, 'median': 369, 'year': 2009}","{'_idx': 128, 'median': 257, 'year': 2009}","{'_idx': 128, 'median': 375, 'year': 2009}","{'_idx': 128, 'median': 29, 'year': 2009}","{'_idx': 128, 'median': 8.67435134514654, 'year': 2009}","{'_idx': 128, 'median': 369, 'year': 2009}","{'_idx': 128, 'median': 257, 'year': 2009}","{'_idx': 128, 'median': 375, 'year': 2009}","{'_idx': 128, 'median': 29, 'year': 2009}","{'_idx': 128, 'median': 8.67435134514654, 'year': 2009}"
-2.708333333,112.4583333,2010,82.7900085,0.7202622890472412,369.0,257.0,375.0,332.27166748046875,4278.675091505051,8.67435134514654,29.0,369,257,375,29,8.67435134514654,2010,2010,251.55618900924966,741690,0.9995027349577325,"{'_idx': 129, 'median': 369, 'year': 2010}","{'_idx': 129, 'median': 257, 'year': 2010}","{'_idx': 129, 'median': 375, 'year': 2010}","{'_idx': 129, 'median': 29, 'year': 2010}","{'_idx': 129, 'median': 8.67435134514654, 'year': 2010}","{'_idx': 129, 'median': 369, 'year': 2010}","{'_idx': 129, 'median': 257, 'year': 2010}","{'_idx': 129, 'median': 375, 'year': 2010}","{'_idx': 129, 'median': 29, 'year': 2010}","{'_idx': 129, 'median': 8.67435134514654, 'year': 2010}","{'_idx': 129, 'median': 369, 'year': 2010}","{'_idx': 129, 'median': 257, 'year': 2010}","{'_idx': 129, 'median': 375, 'year': 2010}","{'_idx': 129, 'median': 29, 'year': 2010}","{'_idx': 129, 'median': 8.67435134514654, 'year': 2010}","{'_idx': 129, 'median': 369, 'year': 2010}","{'_idx': 129, 'median': 257, 'year': 2010}","{'_idx': 129, 'median': 375, 'year': 2010}","{'_idx': 129, 'median': 29, 'year': 2010}","{'_idx': 129, 'median': 8.67435134514654, 'year': 2010}"
-2.708333333,112.4583333,2011,96.22502612,0.7428990602493286,369.0,257.0,375.0,233.83468627929688,3137.7156212329865,8.67435134514654,29.0,369,257,375,29,8.67435134514654,2011,2011,251.55618900924966,742059,0.9995029821073559,"{'_idx': 130, 'median': 369, 'year': 2011}","{'_idx': 130, 'median': 257, 'year': 2011}","{'_idx': 130, 'median': 375, 'year': 2011}","{'_idx': 130, 'median': 29, 'year': 2011}","{'_idx': 130, 'median': 8.67435134514654, 'year': 2011}","{'_idx': 130, 'median': 369, 'year': 2011}","{'_idx': 130, 'median': 257, 'year': 2011}","{'_idx': 130, 'median': 375, 'year': 2011}","{'_idx': 130, 'median': 29, 'year': 2011}","{'_idx': 130, 'median': 8.67435134514654, 'year': 2011}","{'_idx': 130, 'median': 369, 'year': 2011}","{'_idx': 130, 'median': 257, 'year': 2011}","{'_idx': 130, 'median': 375, 'year': 2011}","{'_idx': 130, 'median': 29, 'year': 2011}","{'_idx': 130, 'median': 8.67435134514654, 'year': 2011}","{'_idx': 130, 'median': 369, 'year': 2011}","{'_idx': 130, 'median': 257, 'year': 2011}","{'_idx': 130, 'median': 375, 'year': 2011}","{'_idx': 130, 'median': 29, 'year': 2011}","{'_idx': 130, 'median': 8.67435134514654, 'year': 2011}"
-2.708333333,112.4583333,2012,96.43752682,0.8136,369.0,257.0,375.0,251.7559356689453,2508.292024254799,8.67435134514654,29.0,369,257,375,29,8.67435134514654,2012,2012,251.55618900924966,742428,0.9995032290114257,"{'_idx': 131, 'median': 369, 'year': 2012}","{'_idx': 131, 'median': 257, 'year': 2012}","{'_idx': 131, 'median': 375, 'year': 2012}","{'_idx': 131, 'median': 29, 'year': 2012}","{'_idx': 131, 'median': 8.67435134514654, 'year': 2012}","{'_idx': 131, 'median': 369, 'year': 2012}","{'_idx': 131, 'median': 257, 'year': 2012}","{'_idx': 131, 'median': 375, 'year': 2012}","{'_idx': 131, 'median': 29, 'year': 2012}","{'_idx': 131, 'median': 8.67435134514654, 'year': 2012}","{'_idx': 131, 'median': 369, 'year': 2012}","{'_idx': 131, 'median': 257, 'year': 2012}","{'_idx': 131, 'median': 375, 'year': 2012}","{'_idx': 131, 'median': 29, 'year': 2012}","{'_idx': 131, 'median': 8.67435134514654, 'year': 2012}","{'_idx': 131, 'median': 369, 'year': 2012}","{'_idx': 131, 'median': 257, 'year': 2012}","{'_idx': 131, 'median': 375, 'year': 2012}","{'_idx': 131, 'median': 29, 'year': 2012}","{'_idx': 131, 'median': 8.67435134514654, 'year': 2012}"
-2.708333333,112.4583333,2013,55.63250589,0.799595707,369.0,257.0,375.0,274.22381591796875,2883.091834306717,8.67435134514654,29.0,369,257,375,29,8.67435134514654,2013,2013,251.55618900924966,742797,0.9995034756703078,"{'_idx': 132, 'median': 369, 'year': 2013}","{'_idx': 132, 'median': 257, 'year': 2013}","{'_idx': 132, 'median': 375, 'year': 2013}","{'_idx': 132, 'median': 29, 'year': 2013}","{'_idx': 132, 'median': 8.67435134514654, 'year': 2013}","{'_idx': 132, 'median': 369, 'year': 2013}","{'_idx': 132, 'median': 257, 'year': 2013}","{'_idx': 132, 'median': 375, 'year': 2013}","{'_idx': 132, 'median': 29, 'year': 2013}","{'_idx': 132, 'median': 8.67435134514654, 'year': 2013}","{'_idx': 132, 'median': 369, 'year': 2013}","{'_idx': 132, 'median': 257, 'year': 2013}","{'_idx': 132, 'median': 375, 'year': 2013}","{'_idx': 132, 'median': 29, 'year': 2013}","{'_idx': 132, 'median': 8.67435134514654, 'year': 2013}","{'_idx': 132, 'median': 369, 'year': 2013}","{'_idx': 132, 'median': 257, 'year': 2013}","{'_idx': 132, 'median': 375, 'year': 2013}","{'_idx': 132, 'median': 29, 'year': 2013}","{'_idx': 132, 'median': 8.67435134514654, 'year': 2013}"
-2.708333333,112.4583333,2014,53.70751008,0.081249599,369.0,257.0,375.0,227.0087127685547,2528.3637629151344,8.67435134514654,29.0,369,257,375,29,8.67435134514654,2014,2014,251.55618900924966,743166,0.9995037220843672,"{'_idx': 133, 'median': 369, 'year': 2014}","{'_idx': 133, 'median': 257, 'year': 2014}","{'_idx': 133, 'median': 375, 'year': 2014}","{'_idx': 133, 'median': 29, 'year': 2014}","{'_idx': 133, 'median': 8.67435134514654, 'year': 2014}","{'_idx': 133, 'median': 369, 'year': 2014}","{'_idx': 133, 'median': 257, 'year': 2014}","{'_idx': 133, 'median': 375, 'year': 2014}","{'_idx': 133, 'median': 29, 'year': 2014}","{'_idx': 133, 'median': 8.67435134514654, 'year': 2014}","{'_idx': 133, 'median': 369, 'year': 2014}","{'_idx': 133, 'median': 257, 'year': 2014}","{'_idx': 133, 'median': 375, 'year': 2014}","{'_idx': 133, 'median': 29, 'year': 2014}","{'_idx': 133, 'median': 8.67435134514654, 'year': 2014}","{'_idx': 133, 'median': 369, 'year': 2014}","{'_idx': 133, 'median': 257, 'year': 2014}","{'_idx': 133, 'median': 375, 'year': 2014}","{'_idx': 133, 'median': 29, 'year': 2014}","{'_idx': 133, 'median': 8.67435134514654, 'year': 2014}"
-2.708333333,112.4583333,2015,55.98750493,0.835100395,369.0,257.0,375.0,235.53570556640625,2475.726220369339,8.67435134514654,29.0,369,257,375,29,8.67435134514654,2015,2015,251.55618900924966,743535,0.9995039682539683,"{'_idx': 134, 'median': 369, 'year': 2015}","{'_idx': 134, 'median': 257, 'year': 2015}","{'_idx': 134, 'median': 375, 'year': 2015}","{'_idx': 134, 'median': 29, 'year': 2015}","{'_idx': 134, 'median': 8.67435134514654, 'year': 2015}","{'_idx': 134, 'median': 369, 'year': 2015}","{'_idx': 134, 'median': 257, 'year': 2015}","{'_idx': 134, 'median': 375, 'year': 2015}","{'_idx': 134, 'median': 29, 'year': 2015}","{'_idx': 134, 'median': 8.67435134514654, 'year': 2015}","{'_idx': 134, 'median': 369, 'year': 2015}","{'_idx': 134, 'median': 257, 'year': 2015}","{'_idx': 134, 'median': 375, 'year': 2015}","{'_idx': 134, 'median': 29, 'year': 2015}","{'_idx': 134, 'median': 8.67435134514654, 'year': 2015}","{'_idx': 134, 'median': 369, 'year': 2015}","{'_idx': 134, 'median': 257, 'year': 2015}","{'_idx': 134, 'median': 375, 'year': 2015}","{'_idx': 134, 'median': 29, 'year': 2015}","{'_idx': 134, 'median': 8.67435134514654, 'year': 2015}"
-2.708333333,112.4583333,2016,55.72000449,0.715113418,369.0,257.0,375.0,293.3817443847656,3460.193583250046,8.67435134514654,29.0,369,257,375,29,8.67435134514654,2016,2016,251.55618900924966,743904,0.9995042141794744,"{'_idx': 135, 'median': 369, 'year': 2016}","{'_idx': 135, 'median': 257, 'year': 2016}","{'_idx': 135, 'median': 375, 'year': 2016}","{'_idx': 135, 'median': 29, 'year': 2016}","{'_idx': 135, 'median': 8.67435134514654, 'year': 2016}","{'_idx': 135, 'median': 369, 'year': 2016}","{'_idx': 135, 'median': 257, 'year': 2016}","{'_idx': 135, 'median': 375, 'year': 2016}","{'_idx': 135, 'median': 29, 'year': 2016}","{'_idx': 135, 'median': 8.67435134514654, 'year': 2016}","{'_idx': 135, 'median': 369, 'year': 2016}","{'_idx': 135, 'median': 257, 'year': 2016}","{'_idx': 135, 'median': 375, 'year': 2016}","{'_idx': 135, 'median': 29, 'year': 2016}","{'_idx': 135, 'median': 8.67435134514654, 'year': 2016}","{'_idx': 135, 'median': 369, 'year': 2016}","{'_idx': 135, 'median': 257, 'year': 2016}","{'_idx': 135, 'median': 375, 'year': 2016}","{'_idx': 135, 'median': 29, 'year': 2016}","{'_idx': 135, 'median': 8.67435134514654, 'year': 2016}"
-2.708333333,112.4583333,2017,32.93500403,0.708377559,369.0,257.0,375.0,276.3212280273437,3068.9624703526497,8.67435134514654,29.0,369,257,375,29,8.67435134514654,2017,2017,251.55618900924966,744273,0.9995044598612488,"{'_idx': 136, 'median': 369, 'year': 2017}","{'_idx': 136, 'median': 257, 'year': 2017}","{'_idx': 136, 'median': 375, 'year': 2017}","{'_idx': 136, 'median': 29, 'year': 2017}","{'_idx': 136, 'median': 8.67435134514654, 'year': 2017}","{'_idx': 136, 'median': 369, 'year': 2017}","{'_idx': 136, 'median': 257, 'year': 2017}","{'_idx': 136, 'median': 375, 'year': 2017}","{'_idx': 136, 'median': 29, 'year': 2017}","{'_idx': 136, 'median': 8.67435134514654, 'year': 2017}","{'_idx': 136, 'median': 369, 'year': 2017}","{'_idx': 136, 'median': 257, 'year': 2017}","{'_idx': 136, 'median': 375, 'year': 2017}","{'_idx': 136, 'median': 29, 'year': 2017}","{'_idx': 136, 'median': 8.67435134514654, 'year': 2017}","{'_idx': 136, 'median': 369, 'year': 2017}","{'_idx': 136, 'median': 257, 'year': 2017}","{'_idx': 136, 'median': 375, 'year': 2017}","{'_idx': 136, 'median': 29, 'year': 2017}","{'_idx': 136, 'median': 8.67435134514654, 'year': 2017}"
-2.708333333,112.4583333,2018,63.39000134,0.735376585,369.0,257.0,375.0,259.4686889648437,2744.290079504498,8.67435134514654,29.0,369,257,375,29,8.67435134514654,2018,2018,251.55618900924966,744642,0.9995047052996533,"{'_idx': 137, 'median': 369, 'year': 2018}","{'_idx': 137, 'median': 257, 'year': 2018}","{'_idx': 137, 'median': 375, 'year': 2018}","{'_idx': 137, 'median': 29, 'year': 2018}","{'_idx': 137, 'median': 8.67435134514654, 'year': 2018}","{'_idx': 137, 'median': 369, 'year': 2018}","{'_idx': 137, 'median': 257, 'year': 2018}","{'_idx': 137, 'median': 375, 'year': 2018}","{'_idx': 137, 'median': 29, 'year': 2018}","{'_idx': 137, 'median': 8.67435134514654, 'year': 2018}","{'_idx': 137, 'median': 369, 'year': 2018}","{'_idx': 137, 'median': 257, 'year': 2018}","{'_idx': 137, 'median': 375, 'year': 2018}","{'_idx': 137, 'median': 29, 'year': 2018}","{'_idx': 137, 'median': 8.67435134514654, 'year': 2018}","{'_idx': 137, 'median': 369, 'year': 2018}","{'_idx': 137, 'median': 257, 'year': 2018}","{'_idx': 137, 'median': 375, 'year': 2018}","{'_idx': 137, 'median': 29, 'year': 2018}","{'_idx': 137, 'median': 8.67435134514654, 'year': 2018}"
-2.708333333,112.4583333,2019,39.45750198,0.753720302,369.0,257.0,375.0,265.5254821777344,2187.8318670988083,8.67435134514654,29.0,369,257,375,29,8.67435134514654,2019,2019,251.55618900924966,745011,0.9995049504950495,"{'_idx': 138, 'median': 369, 'year': 2019}","{'_idx': 138, 'median': 257, 'year': 2019}","{'_idx': 138, 'median': 375, 'year': 2019}","{'_idx': 138, 'median': 29, 'year': 2019}","{'_idx': 138, 'median': 8.67435134514654, 'year': 2019}","{'_idx': 138, 'median': 369, 'year': 2019}","{'_idx': 138, 'median': 257, 'year': 2019}","{'_idx': 138, 'median': 375, 'year': 2019}","{'_idx': 138, 'median': 29, 'year': 2019}","{'_idx': 138, 'median': 8.67435134514654, 'year': 2019}","{'_idx': 138, 'median': 369, 'year': 2019}","{'_idx': 138, 'median': 257, 'year': 2019}","{'_idx': 138, 'median': 375, 'year': 2019}","{'_idx': 138, 'median': 29, 'year': 2019}","{'_idx': 138, 'median': 8.67435134514654, 'year': 2019}","{'_idx': 138, 'median': 369, 'year': 2019}","{'_idx': 138, 'median': 257, 'year': 2019}","{'_idx': 138, 'median': 375, 'year': 2019}","{'_idx': 138, 'median': 29, 'year': 2019}","{'_idx': 138, 'median': 8.67435134514654, 'year': 2019}"
-2.708333333,112.4583333,2020,33.91250527,0.471404274,369.0,257.0,375.0,304.2470092773437,3608.780754644657,8.67435134514654,29.0,369,257,375,29,8.67435134514654,2020,2020,251.55618900924966,745380,0.9995051954477981,"{'_idx': 139, 'median': 369, 'year': 2020}","{'_idx': 139, 'median': 257, 'year': 2020}","{'_idx': 139, 'median': 375, 'year': 2020}","{'_idx': 139, 'median': 29, 'year': 2020}","{'_idx': 139, 'median': 8.67435134514654, 'year': 2020}","{'_idx': 139, 'median': 369, 'year': 2020}","{'_idx': 139, 'median': 257, 'year': 2020}","{'_idx': 139, 'median': 375, 'year': 2020}","{'_idx': 139, 'median': 29, 'year': 2020}","{'_idx': 139, 'median': 8.67435134514654, 'year': 2020}","{'_idx': 139, 'median': 369, 'year': 2020}","{'_idx': 139, 'median': 257, 'year': 2020}","{'_idx': 139, 'median': 375, 'year': 2020}","{'_idx': 139, 'median': 29, 'year': 2020}","{'_idx': 139, 'median': 8.67435134514654, 'year': 2020}","{'_idx': 139, 'median': 369, 'year': 2020}","{'_idx': 139, 'median': 257, 'year': 2020}","{'_idx': 139, 'median': 375, 'year': 2020}","{'_idx': 139, 'median': 29, 'year': 2020}","{'_idx': 139, 'median': 8.67435134514654, 'year': 2020}"
